RegionID,SizeRank,ZipCode,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
58641,2622,02127,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2031.87899938196,2128.27331530229,2164.38457888473,2255.32464092474,2318.01652332249,2341.63564525064,2349.59000002807,2349.52748190511,2308.20864624283,2272.33320536845,2267.9462876084,2279.91110197589,2282.24023999159,2278.59769182068,2320.9166001239,2364.68495870233,2412.56821501547,2414.18404536009,2454.03022764795,2451.01967006804,2441.95795731465,2425.08827067386,2392.65341064645,2384.41522693795,2373.8710174431,2415.22546081794,2451.80711723581,2491.47082425013,2522.62962937104,2560.52574188906,2569.73151275469,2552.43250425756,2513.66595037605,2482.3629114059,2463.26724446467,2473.32670066679,2498.53125346152,2516.44557345195,2561.03040756202,2594.81079763118,2649.50589202897,2653.6036436747,2648.42926354256,2623.38684781016,2595.58441438436,2588.8799103994,2582.99243620895,2584.16837956955,2574.18628362914,2621.2179218646,2670.43434012764,2725.67019863557,2737.25814175214,2749.01477450313,2752.28623442892,2749.33313653851,2711.74785339497,2674.45275764589,2664.32719765362,2691.75207708758,2708.68214737939,2726.06601265816,2766.09996953025,2795.54247667236,2809.16377830949,2791.68811177427,2781.79123748481,2725.3004397678,2641.26722046701,2558.1580707043,2531.96608220651,2508.1038605516,2558.78735445216,2580.74367166661,2702.56694689067,2760.6399784584,2845.57949755122,2860.19958363949,2885.89897541772,2870.0608552115,2861.28460312178,2836.73062599264,2865.67121378404,2887.17017663127,2951.17193215391,2981.17370404818,3026.0469629612,3058.60823107348,3097.22502107296,3135.18619505836,3141.82057210591,3143.63611681444,3156.67353771946,3181.49104681835,3192.17441525191,3217.10867436522,3246.54756915579,3304.0374368744,3311.49439698965,3328.25943099552,3325.56827606413,3338.40428002807,3311.21910485764,3311.99610407993,3353.00935217131,3332.67753996879,3296.16263595873,3202.06933171793,3270.14781517918,3298.8976427119,3389.01881238538,3407.55049654726,3451.73077018246,3454.16041176726,3434.43318668157,3385.28057425335,3321.49104024891,3270.33373513295,3313.84572521927,3316.87405100152,3402.6271717137,3440.91417250025,3548.95029827152,3564.77641567524,3578.5025385176,3565.9664005711,3554.52575440508,3529.17253901995,3492.08912694785,3505.80178860709,3449.90581838511,3513.01018494079,3511.0114379085
58778,2681,02472,zip,MA,MA,Watertown,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,1994.99874522454,2022.11114069992,2055.48172247068,2078.18487562412,2114.78489147843,2131.24032099902,2142.26329971053,2134.47396811277,2140.27507875612,2109.61335302722,2086.55878291679,2071.89161374922,2075.39390244276,2107.94689992023,2134.09920447016,2162.17980186559,2184.89340497759,2204.43879789129,2231.8004510664,2226.14894227872,2217.88076491054,2169.86048030083,2113.83322167592,2076.72552918409,2120.27852604335,2167.70274345412,2224.21587719634,2249.4617625146,2277.59092757112,2295.55002586344,2294.93011833092,2294.60778905839,2268.31333271351,2238.36392266725,2199.03718732448,2180.77627113368,2237.45296845612,2279.9932798773,2337.96859016855,2322.41126540892,2339.45022562334,2356.13563750583,2366.39283866614,2367.55815173893,2377.39828091911,2375.99444911863,2353.78692553974,2337.77582867846,2356.78532573948,2380.47655335616,2408.84975402309,2393.58710298749,2420.47510708248,2404.79328814811,2403.48786886557,2360.60712596666,2320.30749704099,2278.91407485222,2235.64922589586,2190.99320583962,2192.22486485778,2231.3017780634,2300.17504762199,2320.9455976486,2366.71913262194,2401.31549371245,2470.37510302159,2499.87637037573,2503.63688910765,2488.46593133593,2469.37944741356,2468.62135516081,2490.38254005584,2515.86332687813,2554.14380917783,2594.16142694484,2643.58988667183,2699.62437290641,2728.96663876396,2744.67689978154,2722.06938190136,2698.83701653531,2662.50100730673,2640.20822794521,2658.55496220014,2697.44298502681,2755.77900151486,2796.03241046708,2847.20066929265,2891.3869459443,2919.38159154969,2908.79704323009,2891.78059442821,2875.40852797465,2857.27897705757,2815.38438613469,2776.45930213621,2794.81731099257,2856.05184498818,2930.36987671664,2962.42093059576,2993.46525053498,3004.78223657748,2991.75677878744,2953.81337497939,2878.43966397544,2873.70423449271,2840.81780974038,2911.34644118256,2930.58540924187,3004.87036135708,3013.96187280813,3068.96427382254,3107.29639578094,3128.6618215665,3075.25781089437,3013.43786306293,2989.10799517472,2961.38556321976,2972.57352580741,2944.77029239766
58639,3058,02125,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2230.65156493762,2313.51837207164,2270.09701299626,2325.41545881621,2362.549249329,2397.98829077857,2456.32967190753,2469.17741016493,2452.46157385982,2373.27919258264,2348.05120767555,2340.59557699982,2369.57126894343,2397.77251936186,2432.17769737465,2456.25415883079,2465.03661371435,2503.25341050101,2522.82248970976,2536.545367705,2496.99102512579,2448.77556884349,2421.44053355325,2378.86652687697,2379.23401265603,2358.76352516991,2429.96980502824,2528.15369280097,2600.60404015551,2619.40346522806,2583.67224462111,2569.10872580775,2583.858165507,2601.79169340168,2603.95730115687,2604.17656055837,2617.99219155278,2607.39263203297,2607.44608766329,2643.46166522867,2675.78251786332,2706.11654902228,2672.97556538079,2675.80093359201,2624.03379849624,2563.82646827849,2495.91719095022,2463.14436366446,2496.47281418475,2494.05543185365,2503.54877141333,2491.70908362362,2534.45651444753,2587.36022246893,2680.43236896194,2787.51707700175,2819.95542123178,2824.04482529341,2778.56884573505,2816.02812147724,2834.57132660494,2884.25820836379,2894.30571736232,2891.61638103403,2928.38003357827,2978.01442780857,3023.28123102408,3045.16546743828,3066.54252370975,3070.09695463012,3015.81710063638,2946.77044641393,2992.92806987578,3044.85878290692,3147.74971677673,3148.44217794329,3200.03622756897,3196.7480737859,3215.30176344727,3204.54835011409,3172.86715659988,3154.63251311279,3150.89595709837,3179.56179101505,3152.06991283249,3157.7870148513,3166.53483552503,3214.94276802245,3231.34547047046,3250.11969769368,3264.09747131053,3259.56272657905,3223.58610865496,3207.74633528483,3226.19797906057,3229.72714309218,3231.56458793763,3246.03446866659,3290.9405059184,3313.29705568218,3318.00983467019,3326.18132758693,3331.86879625968,3304.30186651088,3257.51621136335,3202.94996001308,3161.28606905155,3149.85932852835,3150.70260879232,3184.94858009374
58758,3399,02446,zip,MA,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",Norfolk County,3179.97972447386,3172.15747913011,3206.69387445487,3212.93925677397,3218.90792454112,3241.97109158145,3235.42730988617,3224.40040660777,3208.24498258978,3233.41819031423,3268.58131484233,3281.61465041248,3258.27282238925,3293.02119935789,3297.13698333233,3307.10383157062,3292.29321607955,3304.68704752321,3331.99065612329,3336.618510116,3326.57447145551,3299.24832093717,3283.75490770891,3287.52444785093,3329.08397066488,3363.96302860901,3391.85796620472,3392.97840307669,3379.53822788588,3402.46213263675,3420.77423973229,3414.67522787229,3414.12929729354,3352.41885871248,3411.41771118335,3429.17068246722,3512.27983053775,3490.13055433476,3510.37741410588,3499.27886709628,3526.07544048659,3525.62669521901,3555.67787796901,3537.07861937469,3489.94511125885,3424.56326589729,3453.67716985156,3499.98620191833,3594.0779816574,3615.94029097918,3645.96652432418,3621.49440938309,3613.8651570553,3615.1264443185296,3612.38305242338,3589.67644280658,3564.73032876753,3582.35668501358,3641.31010797784,3695.12313696668,3751.83282219796,3747.89291358513,3742.99852837088,3697.72022464758,3681.30162617635,3670.90436566027,3682.42151616548,3589.71009534295,3452.39050901006,3301.75663937517,3331.73885142808,3347.89990672254,3465.70377317693,3503.03735413973,3547.77032173848,3510.64542059101,3495.28437409681,3570.56970879374,3614.21374864925,3626.4187918805696,3635.1943036245,3701.61484799016,3801.64704356303,3859.466143295,3876.23664992612,3908.6599630534,3927.18790859998,3944.16345293136,3934.42927439564,3957.68041887526,4009.61258345532,4062.81799962917,4065.77914318818,4100.89892479465,4151.92496215676,4201.368795469471,4191.88862976049,4188.83411550204,4211.19532178709,4265.0757216803,4296.97559848906,4370.90945119154,4393.33771154139,4361.53013833817,4338.02749750843,4324.90342887493,4413.07362311842,4465.9630191335,4513.9074706045,4514.58784987576,4510.709446754,4538.5989560008,4542.42486469585,4543.51297949808,4551.39951555064,4538.02281730673,4533.89002520022,4504.88106876862,4594.17806405765,4685.44513236004,4724.57549410402,4673.95443609242,4629.95690103641,4655.48337003258,4636.28852975855,4651.24791641079,4545.71974408784,4546.93903095399,4505.47294090548,4585.24985430743,4670.47411781145,4765.84232520726,4831.26386013343
58762,3621,02453,zip,MA,MA,Waltham,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2117.59130772153,2084.88953746364,2132.69539117869,2116.55951247187,2090.47699366791,2128.04914112783,2157.13210943507,2199.90203474009,2172.74084847813,2130.916479353905,2089.09211022968,2114.54445610359,2161.01307732782,2204.44587696208,2206.73094461843,2232.63334341609,2240.60996831453,2263.15930300263,2299.52257068445,2298.26883459351,2304.0522286326,2249.3851277757,2237.04155448578,2236.9213045714,2234.69427815712,2247.64424370951,2256.66578443527,2317.46469354903,2344.65612773596,2366.45756333489,2356.2088357728,2343.79862831179,2266.91317531492,2213.78227562552,2243.52364679079,2255.93897370765,2306.66066459843,2302.26539862371,2367.87416309875,2380.43574288317,2377.85008239839,2368.20919963085,2378.96398957587,2373.46853532957,2294.99209543252,2216.08507203411,2149.59060871787,2205.56501852769,2232.83554471619,2314.46796249395,2336.83000431013,2389.67138576711,2411.03306143689,2445.91592949645,2495.76936347414,2531.17873780347,2550.7559369614,2537.19563693639,2515.35941138028,2490.41844309259,2517.27365801061,2570.65849899418,2646.73073685922,2678.83448900235,2715.74040948401,2755.89998058431,2781.89877807108,2766.62088344487,2754.66915249763,2722.11269227053,2688.75432679641,2685.24418356287,2702.75429973076,2720.81485448108,2744.03970894433,2759.51219067417,2811.50843553814,2843.51644404993,2895.75299443886,2929.62095591869,2920.33227202536,2902.20939179428,2889.95304917508,2860.19262687824,2859.26734586465,2881.38987313263,2956.41942566286,2974.77668803367,2964.02530598883,2960.96377591073,2992.69523380669,3026.59329295155,3003.09462420915,2977.51327692377,2943.54865358011,2921.07520050485,2903.03661283107,2924.69779110865,2961.11297561998,2990.12160190826,2986.45683931193,3002.24180212988,3021.77167454444,3041.11428058791,3057.17058030285,2998.39940736382,2969.61192661408,2938.74632444743,3013.44047619048
58629,3877,02115,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2711.66234549821,2756.17294786408,2797.739553106,2800.26095116162,2787.28082338101,2809.37149692272,2797.57256632234,2784.29016054373,2734.95156418809,2775.76574034987,2806.33781668361,2852.11330541145,2834.81958323834,2872.20448645329,2855.73685809515,2857.35685595081,2830.44372913291,2845.93339203293,2846.88041006611,2842.97583416366,2795.73629113067,2785.78274810056,2745.18583818277,2855.32298241189,2922.63942060521,3023.61710906639,3009.22072248839,2986.81061812135,2975.43085265847,2974.02160157265,2979.51692927926,2974.12768677408,2965.75225652328,2978.4915299023,2981.99841338561,2996.65407741438,3011.23385254393,3031.39592980699,3036.44226811625,3025.61266001096,3028.03459756671,3012.35042611864,3032.05907752158,3009.00050683607,3005.14323524702,3000.24901713969,3015.06891518167,3062.8460714751,3104.80739693803,3170.90755298107,3177.52306100242,3159.36670833078,3132.55135885246,3116.94042906324,3128.75284952003,3124.58456806044,3126.5861909708,3110.48263658836,3115.90866460549,3147.49225136983,3168.04889308065,3189.01248369675,3187.1193028897,3173.42846082539,3142.36117370004,3105.49213559823,3058.89106476856,2961.93994527493,2860.38336122011,2778.70548528007,2777.00025397157,2811.67059671446,2878.848620855,2921.56540645771,2968.43755790104,2980.97083807613,3014.48857503798,3038.62705801338,3072.54539263258,3110.02236012483,3219.97249492212,3250.36646252539,3252.27005949959,3177.06928237022,3216.36971429275,3263.04555524556,3304.43170943763,3326.41241538718,3342.78713556833,3356.21572848063,3397.78347073978,3443.32402976974,3490.7134048417,3444.41446616363,3431.811542889,3463.16045370825,3550.84442879698,3605.71079668167,3616.94554298894,3629.57907850686,3637.90033680318,3653.46363946503,3666.9376807409,3691.0917546895,3707.57207004149,3705.71291782878,3720.83410985701,3733.0349202539296,3767.9979549658706,3813.7540397842095,3833.77450044416,3840.09857074718,3812.93599424764,3818.89998322712,3811.6824722874894,3751.6714228602,3685.02055237482,3665.2711778524895,3792.02084042807,3899.9815181525505,3986.60753502056,3964.1629462608,3957.90627738233,3944.72470311191,3942.5059304581296,3925.58712724844,3873.61326535851,3880.3789848911297,3814.3182615746896,3831.72242070442,3835.11436752152,3969.42500432384,4062.23625886525
58632,3981,02118,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2619.00866318593,2661.95205734471,2737.0600269977,2768.63248374878,2769.64654312467,2790.51741489957,2788.35195683823,2766.23058379074,2726.35047807036,2736.91560646704,2768.46588200249,2785.67439940405,2790.16780894058,2804.51714574129,2847.30476124134,2858.49183493766,2876.85250412907,2868.71915708998,2859.2275838823,2838.20054356519,2833.66300721754,2809.47107769476,2794.99874203295,2815.6457076394,2889.7273036614,2913.96904588647,2926.44971904298,2879.17354017295,2907.05089687369,2912.41367938922,2959.988827197,2963.48814803226,2965.50633915517,2958.66595533301,2920.36449649149,2914.72421898861,2893.09370030006,2947.49427732525,2980.03058958726,3013.55180233683,3020.06784844035,3015.11837163827,3038.30694770607,3042.5577833522,3059.08663000482,3012.74655586826,2983.22608236248,2970.74802732566,3029.53435220868,3068.9405448867,3083.60513049647,3091.62486078481,3118.12403477629,3150.6894844301,3155.93987825673,3144.4493843023,3127.49110510066,3170.39826316259,3172.6043167287,3151.81987452979,3111.51004216006,3106.87953889827,3154.12394235687,3139.20159434962,3153.04413811218,3115.21277932178,3089.55480611584,2997.74526836821,2859.19834166784,2715.04121131715,2627.8619458197,2656.96702623726,2748.97765894674,2832.60847408941,2886.56675719839,2929.46786769553,3009.39803197624,3088.66437665295,3167.39613987499,3228.20085117057,3250.18803140461,3231.87736866832,3202.20038289027,3214.11304437448,3249.48271464486,3285.65892824896,3326.85615342706,3363.52507244429,3415.43372018543,3456.40021377003,3477.98455635569,3484.21232094008,3481.69389845222,3500.10705274012,3523.2636028724,3522.93507563287,3527.46080981159,3540.79646001038,3563.17677862746,3567.14445400799,3588.80548520179,3623.20976856911,3672.9421721527506,3688.8623662712894,3713.92408534718,3711.4867011792703,3725.4384009079104,3692.49390078672,3683.77966824237,3675.63247152494,3694.4846251551694,3693.3536081269103,3704.44134945925,3742.1174807734706,3769.58736052228,3754.51773128148,3738.72811945985,3756.84573167113,3792.69043957569,3839.49278703101,3883.35171480245,3920.06770375174,3898.00415176319,3872.31622356447,3862.65658081845,3881.3730940700098,3914.46148217939,3899.56683399167,3899.41006299582,3866.2703802756,3886.2656993394494,3970.7603336801,4024.54743833017
58779,4021,02474,zip,MA,MA,Arlington,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1804.20230749496,1824.50806343958,1844.8138193842,1833.89406939353,1800.782829301535,1767.67158920954,1737.76119383257,1771.24234058182,1829.70626673815,1888.17019289448,1840.51678121501,1819.51994629733,1835.17033029781,1891.31218072913,1907.17270981302,1933.84815931382,1926.92330962999,1902.97943377453,1922.00427685002,1904.90435921812,1912.48809610835,1920.07183299858,1933.7700810565,1923.87759742314,1944.12361287886,1969.13416042562,1990.90602528249,1989.58840883068,1991.75806390272,1944.92787878243,1917.0281221506,1905.56162163614,1945.44311530737,1966.48186445064,1965.03229128772,1992.00417707573,2037.94994051469,2075.25899002178,2094.92526025732,2069.41194654662,2079.39302319561,2070.7384473295,2056.13602465031,1999.99462622353,1975.77968145112,1961.93291141396,2064.23476790109,2078.76285484726,2142.36865177871,2084.45271043859,2100.076292436,2094.1805448067,2093.71364022856,2080.54242532395,2040.89935729214,2027.51114138632,2005.69741533646,1993.60991877304,1977.57936818155,1984.37090331754,2018.91301948854,2046.7951445961,2093.36478626395,2108.60868546557,2156.20730479745,2162.1739888944,2164.23329351042,2177.70237859602,2189.1048990809,2231.55907964841,2247.14756585417,2269.72560555313,2323.41602329049,2342.45504561234,2364.60246741881,2362.29302409655,2356.41443624056,2357.24464995086,2337.16894755703,2388.60038298434,2399.39062248723,2439.83563981464,2438.95569480454,2505.96959910183,2494.54895002567,2499.25500183594,2485.25935379044,2528.13049304363,2553.81422699926,2592.51069857392,2621.59654663608,2564.40439060608,2494.5655365159,2460.47776788877,2471.67000069622,2541.24088760186,2557.1132956286,2608.11363809799,2631.45360324674,2674.48135972896,2707.847603055,2667.38786593395,2621.50204386358,2576.20636160611,2550.8472029456,2588.8129118358,2598.59089606174,2632.86654659768,2652.11000972863,2696.26615302058,2751.07387053685,2744.96245955728,2749.25727361034,2693.06822043129,2644.65832062246,2587.14599737097,2563.4678315346,2562.41481481481
58659,4095,02145,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2119.95002520869,2205.8053095449,2191.75084369686,2207.11573472985,2229.80295752987,2284.00211314124,2315.4275331997,2349.12854929272,2353.24649142031,2326.9905165245,2259.48932469344,2227.53864113526,2263.4920231608,2317.29287701425,2361.4868972332,2339.92999148453,2381.81193401862,2422.21579971825,2491.92315307719,2503.36345172308,2436.56191076193,2369.38342453782,2342.48242722907,2340.74325375965,2386.15263897386,2400.07529469903,2444.81101822876,2464.59447545006,2511.35070874122,2537.88261262621,2563.90793818598,2568.24070498894,2553.6204678133,2541.64275479331,2503.2502918968,2502.91775393516,2462.36561459772,2509.93806817655,2537.52392296159,2586.86710012258,2580.96985751054,2616.38117283331,2654.0026750893,2641.64883575729,2604.19808650101,2514.64391683537,2466.67798074404,2408.79318107869,2427.92478121228,2508.8105599135,2608.55731306997,2666.84920271849,2683.34910948566,2694.18077172543,2683.51385517553,2629.19604291997,2542.53202402184,2424.52879557115,2356.56618105474,2328.1062618204,2356.39230593977,2403.510616944,2459.71801112053,2537.97668780544,2600.71447023479,2647.74139706212,2663.42392994494,2671.16812197932,2653.17214649146,2632.25754381847,2606.77229271376,2593.20382456746,2603.81318352797,2653.17263755884,2755.4929380521,2844.13467694482,2899.45921317138,2917.85083477855,2952.11569402465,2933.65605298844,2902.89586241811,2863.27587046424,2840.6577001373,2865.26347622707,2884.26149163224,2957.76047556676,3008.45611256397,3084.03630484064,3112.10434117573,3129.3922200736,3101.92734644088,3079.02437020144,3066.52367980369,3025.93405627104,3057.54873332631,3080.75357461027,3159.11202122138,3157.13703510446,3185.41847815281,3205.08330463343,3252.21498574838,3249.84585564785,3237.04435825541,3190.33629221476,3149.41254252194,3080.56009320315,3081.61444797626,3074.52626390363,3135.93491872058,3191.79176588966,3271.27456193767,3343.10713489814,3375.63859176607,3369.78588792117,3305.71060855654,3224.79690127288,3208.0774467804,3228.9548314018,3250.78964850289,3274.06319648846,3326.36018518519
58658,4429,02144,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2350.28853207231,2382.34640575546,2487.11580762208,2552.64265638483,2589.26635418777,2531.72192124798,2477.51301813025,2391.66131450297,2393.24432060755,2363.72332978936,2427.69403356599,2452.46692782069,2521.71314339322,2588.97266714022,2618.86895184084,2646.13340333743,2599.31852127577,2568.713044869,2519.37911612597,2453.75531769531,2450.22815017677,2396.6994796334,2443.18396378133,2479.82876899882,2596.03854641054,2668.58055471939,2741.46299943725,2755.97063565353,2736.03324890495,2632.32086956371,2586.96796146661,2534.39418495946,2512.45179824243,2509.74880381806,2522.34397852478,2613.74526802201,2698.86965893254,2786.06777954242,2808.92256688001,2792.76640425189,2762.13172747047,2723.57962093024,2658.73628569228,2602.21063305772,2584.33647763132,2578.14823640525,2630.93142000041,2658.48323010217,2781.39511924431,2811.3126242163,2851.21860105245,2781.10829270463,2725.31975134516,2596.89042864214,2511.54969344081,2455.10444486716,2470.22833041269,2416.64831126923,2342.81198698462,2377.09950608787,2517.03123851006,2704.23944025937,2755.32048670756,2765.90142908698,2756.4461456817,2744.76785593267,2708.46243346507,2659.0221207791,2606.71850685441,2609.70696124584,2685.04753024522,2789.69257191031,2906.13436217837,2974.91807385783,3055.57885212563,3070.71262573538,3077.20181247585,3079.30578062728,3075.12086517076,3040.23091397392,3003.56833441861,2901.42369013275,2923.39752924093,2973.34339048272,3131.53680375622,3207.02863416035,3252.75688756615,3288.71762803045,3279.8709240396,3245.79288171641,3209.09859595839,3177.63378291722,3170.25077630822,3137.37106740744,3199.95618837053,3276.98782604851,3383.37171347725,3428.14985196945,3460.72093675234,3428.83566510273,3416.71199304248,3389.50754521787,3419.85521167505,3384.68943092544,3285.28481066237,3166.57554190151,3209.51060468143,3336.66282622414,3513.24769868445,3554.32053309774,3578.36744146952,3532.6308202453,3460.34441992561,3411.89562194658,3436.7735673792,3501.76564374168,3435.89918767927,3313.12102780929,3298.49326599327
58657,4814,02143,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,1973.69852230205,2010.25233594349,2021.64366137765,2079.80232828769,2148.36202471264,2189.37815656727,2164.51134125034,2170.4308517022,2128.79594612143,2130.36985531543,2080.37202900827,2068.23380714069,2090.94495753582,2145.04186395618,2180.58515502461,2222.0769602331,2243.21741825643,2270.55142886583,2255.04276354054,2249.90325082319,2234.46300635361,2189.53740307313,2174.14948558439,2159.0593502825,2162.27544799521,2193.98950007633,2233.58029672404,2319.1593871427,2338.95791966741,2352.97895478679,2335.50333075876,2313.49438875993,2275.63580889261,2237.63474763851,2222.48437605868,2196.5208199037,2258.19706843703,2292.52941978122,2376.59381729916,2390.13671038849,2391.44367092183,2406.96075781257,2385.41042577707,2378.761462004,2366.55366579679,2334.01243175836,2325.1082268633,2265.02937770547,2304.06093654487,2367.30630619289,2442.96006588364,2461.99810635184,2448.90882471151,2432.99204535993,2397.33762443823,2329.35365053924,2248.9124403931,2123.92305080108,2080.95110665173,2083.64238035081,2124.33429714347,2175.68541145481,2226.42592384507,2330.85115516186,2368.04492386906,2404.46779697308,2413.10332670604,2402.76280216279,2413.96749616387,2383.14959873967,2392.05755189849,2382.26676227656,2432.11451086763,2477.68185001945,2513.4252779409,2556.99479202058,2597.9026827698,2645.22629872984,2685.4481465662,2684.89903765187,2675.52299697874,2619.36275286376,2660.33440669016,2636.70483139739,2667.81689467061,2620.82075420428,2693.83406585961,2740.4032560731,2805.42566450254,2834.99559687468,2852.88166246083,2858.56893144473,2836.0856328506,2797.03705384983,2796.65953894559,2752.83578312143,2742.80911128084,2764.14419679253,2880.93648362619,2979.46670065452,3028.75726991794,3011.1191390153,3012.54787874905,2931.61774322226,2882.74995432553,2785.50826984296,2808.41766528874,2846.15279276825,2900.69578144134,2925.55911849225,2973.56364833582,3054.05708357411,3100.60000563472,3064.30549242812,3027.52254165408,3007.70570837705,2975.66160905264,2965.32524837769,2941.71275417078,2934.26393745864,2901.20848484848
